family,front_type,budget,run,parameter,parameter_kind,stabilization_eval,stabilization_pct_meta_budget
RWA3D,referenceFronts,3000,17,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,18,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,19,laplaceCrossoverScale,numerical,1500,50.0
RWA3D,referenceFronts,3000,20,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,21,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,22,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,23,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,24,laplaceCrossoverScale,numerical,800,26.7
RWA3D,referenceFronts,3000,25,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,26,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,27,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,28,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,29,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,30,laplaceCrossoverScale,numerical,300,10.0
RWA3D,referenceFronts,3000,1,levyFlightMutationBeta,numerical,800,26.7
RWA3D,referenceFronts,3000,2,levyFlightMutationBeta,numerical,1500,50.0
RWA3D,referenceFronts,3000,3,levyFlightMutationBeta,numerical,3000,100.0
RWA3D,referenceFronts,3000,4,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,5,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,6,levyFlightMutationBeta,numerical,800,26.7
RWA3D,referenceFronts,3000,7,levyFlightMutationBeta,numerical,800,26.7
RWA3D,referenceFronts,3000,8,levyFlightMutationBeta,numerical,800,26.7
RWA3D,referenceFronts,3000,9,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,10,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,11,levyFlightMutationBeta,numerical,800,26.7
RWA3D,referenceFronts,3000,12,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,13,levyFlightMutationBeta,numerical,800,26.7
RWA3D,referenceFronts,3000,14,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,15,levyFlightMutationBeta,numerical,2300,76.7
RWA3D,referenceFronts,3000,16,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,17,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,18,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,19,levyFlightMutationBeta,numerical,3000,100.0
RWA3D,referenceFronts,3000,20,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,21,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,22,levyFlightMutationBeta,numerical,1500,50.0
RWA3D,referenceFronts,3000,23,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,24,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,25,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,26,levyFlightMutationBeta,numerical,800,26.7
RWA3D,referenceFronts,3000,27,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,28,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,29,levyFlightMutationBeta,numerical,800,26.7
RWA3D,referenceFronts,3000,30,levyFlightMutationBeta,numerical,300,10.0
RWA3D,referenceFronts,3000,1,levyFlightMutationStepSize,numerical,800,26.7
RWA3D,referenceFronts,3000,2,levyFlightMutationStepSize,numerical,1500,50.0
RWA3D,referenceFronts,3000,3,levyFlightMutationStepSize,numerical,3000,100.0
RWA3D,referenceFronts,3000,4,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,5,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,6,levyFlightMutationStepSize,numerical,800,26.7
RWA3D,referenceFronts,3000,7,levyFlightMutationStepSize,numerical,800,26.7
RWA3D,referenceFronts,3000,8,levyFlightMutationStepSize,numerical,800,26.7
RWA3D,referenceFronts,3000,9,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,10,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,11,levyFlightMutationStepSize,numerical,800,26.7
RWA3D,referenceFronts,3000,12,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,13,levyFlightMutationStepSize,numerical,800,26.7
RWA3D,referenceFronts,3000,14,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,15,levyFlightMutationStepSize,numerical,2300,76.7
RWA3D,referenceFronts,3000,16,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,17,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,18,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,19,levyFlightMutationStepSize,numerical,3000,100.0
RWA3D,referenceFronts,3000,20,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,21,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,22,levyFlightMutationStepSize,numerical,1500,50.0
RWA3D,referenceFronts,3000,23,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,24,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,25,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,26,levyFlightMutationStepSize,numerical,800,26.7
RWA3D,referenceFronts,3000,27,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,28,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,29,levyFlightMutationStepSize,numerical,800,26.7
RWA3D,referenceFronts,3000,30,levyFlightMutationStepSize,numerical,300,10.0
RWA3D,referenceFronts,3000,1,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,2,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,3,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,4,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,5,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,6,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,7,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,8,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,9,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,10,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,11,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,12,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,13,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,14,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,15,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,16,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,17,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,18,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,19,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,20,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,21,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,22,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,23,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,24,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,25,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,26,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,27,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,28,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,29,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,30,linkedPolynomialMutationDistributionIndex,numerical,300,10.0
RWA3D,referenceFronts,3000,1,mutation,categorical,800,26.7
RWA3D,referenceFronts,3000,2,mutation,categorical,1500,50.0
RWA3D,referenceFronts,3000,3,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,4,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,5,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,6,mutation,categorical,800,26.7
RWA3D,referenceFronts,3000,7,mutation,categorical,800,26.7
RWA3D,referenceFronts,3000,8,mutation,categorical,800,26.7
RWA3D,referenceFronts,3000,9,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,10,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,11,mutation,categorical,800,26.7
RWA3D,referenceFronts,3000,12,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,13,mutation,categorical,800,26.7
RWA3D,referenceFronts,3000,14,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,15,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,16,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,17,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,18,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,19,mutation,categorical,3000,100.0
RWA3D,referenceFronts,3000,20,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,21,mutation,categorical,800,26.7
RWA3D,referenceFronts,3000,22,mutation,categorical,1500,50.0
RWA3D,referenceFronts,3000,23,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,24,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,25,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,26,mutation,categorical,800,26.7
RWA3D,referenceFronts,3000,27,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,28,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,29,mutation,categorical,800,26.7
RWA3D,referenceFronts,3000,30,mutation,categorical,300,10.0
RWA3D,referenceFronts,3000,1,mutationProbabilityFactor,numerical,3000,100.0
RWA3D,referenceFronts,3000,2,mutationProbabilityFactor,numerical,1500,50.0
RWA3D,referenceFronts,3000,3,mutationProbabilityFactor,numerical,2300,76.7
RWA3D,referenceFronts,3000,4,mutationProbabilityFactor,numerical,3000,100.0
RWA3D,referenceFronts,3000,5,mutationProbabilityFactor,numerical,800,26.7
RWA3D,referenceFronts,3000,6,mutationProbabilityFactor,numerical,3000,100.0
RWA3D,referenceFronts,3000,7,mutationProbabilityFactor,numerical,300,10.0
RWA3D,referenceFronts,3000,8,mutationProbabilityFactor,numerical,2300,76.7
RWA3D,referenceFronts,3000,9,mutationProbabilityFactor,numerical,3000,100.0
RWA3D,referenceFronts,3000,10,mutationProbabilityFactor,numerical,800,26.7
RWA3D,referenceFronts,3000,11,mutationProbabilityFactor,numerical,800,26.7
RWA3D,referenceFronts,3000,12,mutationProbabilityFactor,numerical,800,26.7
RWA3D,referenceFronts,3000,13,mutationProbabilityFactor,numerical,2300,76.7
RWA3D,referenceFronts,3000,14,mutationProbabilityFactor,numerical,3000,100.0
RWA3D,referenceFronts,3000,15,mutationProbabilityFactor,numerical,300,10.0
RWA3D,referenceFronts,3000,16,mutationProbabilityFactor,numerical,2300,76.7
RWA3D,referenceFronts,3000,17,mutationProbabilityFactor,numerical,3000,100.0
RWA3D,referenceFronts,3000,18,mutationProbabilityFactor,numerical,3000,100.0
RWA3D,referenceFronts,3000,19,mutationProbabilityFactor,numerical,3000,100.0
RWA3D,referenceFronts,3000,20,mutationProbabilityFactor,numerical,3000,100.0
RWA3D,referenceFronts,3000,21,mutationProbabilityFactor,numerical,1500,50.0
RWA3D,referenceFronts,3000,22,mutationProbabilityFactor,numerical,3000,100.0
RWA3D,referenceFronts,3000,23,mutationProbabilityFactor,numerical,3000,100.0
RWA3D,referenceFronts,3000,24,mutationProbabilityFactor,numerical,300,10.0
RWA3D,referenceFronts,3000,25,mutationProbabilityFactor,numerical,2300,76.7
RWA3D,referenceFronts,3000,26,mutationProbabilityFactor,numerical,2300,76.7
RWA3D,referenceFronts,3000,27,mutationProbabilityFactor,numerical,1500,50.0
RWA3D,referenceFronts,3000,28,mutationProbabilityFactor,numerical,800,26.7
RWA3D,referenceFronts,3000,29,mutationProbabilityFactor,numerical,800,26.7
RWA3D,referenceFronts,3000,30,mutationProbabilityFactor,numerical,800,26.7
RWA3D,referenceFronts,3000,1,mutationRepairStrategy,categorical,3000,100.0
RWA3D,referenceFronts,3000,2,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,3,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,4,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,5,mutationRepairStrategy,categorical,800,26.7
RWA3D,referenceFronts,3000,6,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,7,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,8,mutationRepairStrategy,categorical,2300,76.7
RWA3D,referenceFronts,3000,9,mutationRepairStrategy,categorical,3000,100.0
RWA3D,referenceFronts,3000,10,mutationRepairStrategy,categorical,1500,50.0
RWA3D,referenceFronts,3000,11,mutationRepairStrategy,categorical,800,26.7
RWA3D,referenceFronts,3000,12,mutationRepairStrategy,categorical,800,26.7
RWA3D,referenceFronts,3000,13,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,14,mutationRepairStrategy,categorical,3000,100.0
RWA3D,referenceFronts,3000,15,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,16,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,17,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,18,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,19,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,20,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,21,mutationRepairStrategy,categorical,800,26.7
RWA3D,referenceFronts,3000,22,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,23,mutationRepairStrategy,categorical,800,26.7
RWA3D,referenceFronts,3000,24,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,25,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,26,mutationRepairStrategy,categorical,800,26.7
RWA3D,referenceFronts,3000,27,mutationRepairStrategy,categorical,2300,76.7
RWA3D,referenceFronts,3000,28,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,29,mutationRepairStrategy,categorical,300,10.0
RWA3D,referenceFronts,3000,30,mutationRepairStrategy,categorical,800,26.7
RWA3D,referenceFronts,3000,1,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,2,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,3,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,4,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,5,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,6,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,7,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,8,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,9,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,10,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,11,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,12,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,13,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,14,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,15,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,16,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,17,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,18,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,19,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,20,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,21,nonUniformMutationPerturbation,numerical,800,26.7
RWA3D,referenceFronts,3000,22,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,23,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,24,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,25,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,26,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,27,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,28,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,29,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,30,nonUniformMutationPerturbation,numerical,300,10.0
RWA3D,referenceFronts,3000,1,offspringPopulationSize,categorical,3000,100.0
RWA3D,referenceFronts,3000,2,offspringPopulationSize,categorical,2300,76.7
RWA3D,referenceFronts,3000,3,offspringPopulationSize,categorical,1500,50.0
RWA3D,referenceFronts,3000,4,offspringPopulationSize,categorical,300,10.0
RWA3D,referenceFronts,3000,5,offspringPopulationSize,categorical,800,26.7
RWA3D,referenceFronts,3000,6,offspringPopulationSize,categorical,1500,50.0
RWA3D,referenceFronts,3000,7,offspringPopulationSize,categorical,800,26.7
RWA3D,referenceFronts,3000,8,offspringPopulationSize,categorical,2300,76.7
RWA3D,referenceFronts,3000,9,offspringPopulationSize,categorical,3000,100.0
RWA3D,referenceFronts,3000,10,offspringPopulationSize,categorical,2300,76.7
RWA3D,referenceFronts,3000,11,offspringPopulationSize,categorical,2300,76.7
RWA3D,referenceFronts,3000,12,offspringPopulationSize,categorical,2300,76.7
RWA3D,referenceFronts,3000,13,offspringPopulationSize,categorical,2300,76.7
RWA3D,referenceFronts,3000,14,offspringPopulationSize,categorical,3000,100.0
RWA3D,referenceFronts,3000,15,offspringPopulationSize,categorical,2300,76.7
RWA3D,referenceFronts,3000,16,offspringPopulationSize,categorical,2300,76.7
RWA3D,referenceFronts,3000,17,offspringPopulationSize,categorical,1500,50.0
RWA3D,referenceFronts,3000,18,offspringPopulationSize,categorical,1500,50.0
RWA3D,referenceFronts,3000,19,offspringPopulationSize,categorical,2300,76.7
RWA3D,referenceFronts,3000,20,offspringPopulationSize,categorical,2300,76.7
RWA3D,referenceFronts,3000,21,offspringPopulationSize,categorical,300,10.0
RWA3D,referenceFronts,3000,22,offspringPopulationSize,categorical,1500,50.0
RWA3D,referenceFronts,3000,23,offspringPopulationSize,categorical,800,26.7
RWA3D,referenceFronts,3000,24,offspringPopulationSize,categorical,1500,50.0
RWA3D,referenceFronts,3000,25,offspringPopulationSize,categorical,300,10.0
RWA3D,referenceFronts,3000,26,offspringPopulationSize,categorical,2300,76.7
RWA3D,referenceFronts,3000,27,offspringPopulationSize,categorical,2300,76.7
RWA3D,referenceFronts,3000,28,offspringPopulationSize,categorical,300,10.0
RWA3D,referenceFronts,3000,29,offspringPopulationSize,categorical,2300,76.7
RWA3D,referenceFronts,3000,30,offspringPopulationSize,categorical,800,26.7
RWA3D,referenceFronts,3000,1,pcxCrossoverEta,numerical,300,10.0
RWA3D,referenceFronts,3000,2,pcxCrossoverEta,numerical,300,10.0
RWA3D,referenceFronts,3000,3,pcxCrossoverEta,numerical,300,10.0
RWA3D,referenceFronts,3000,4,pcxCrossoverEta,numerical,300,10.0
RWA3D,referenceFronts,3000,5,pcxCrossoverEta,numerical,300,10.0
RWA3D,referenceFronts,3000,6,pcxCrossoverEta,numerical,300,10.0
RWA3D,referenceFronts,3000,7,pcxCrossoverEta,numerical,300,10.0
RWA3D,referenceFronts,3000,8,pcxCrossoverEta,numerical,300,10.0
RWA3D,referenceFronts,3000,9,pcxCrossoverEta,numerical,300,10.0
RWA3D,referenceFronts,3000,10,pcxCrossoverEta,numerical,300,10.0
RWA3D,referenceFronts,3000,11,pcxCrossoverEta,numerical,300,10.0
RWA3D,referenceFronts,3000,12,pcxCrossoverEta,numerical,300,10.0
RWA3D,referenceFronts,3000,13,pcxCrossoverEta,numerical,300,10.0
RWA3D,referenceFronts,3000,14,pcxCrossoverEta,numerical,300,10.0
RWA3D,referenceFronts,3000,15,pcxCrossoverEta,numerical,300,10.0
