config_signature,rows,runs,ep_median,hv_median,rank,row_share_pct,run_share_pct,scope,front_type,budget,is_best_EP,is_best_HV,algorithmResult,populationSizeWithArchive,archiveType,createInitialSolutions,offspringPopulationSize,variation,crossover,crossoverProbability,crossoverRepairStrategy,sbxDistributionIndex,blxAlphaCrossoverAlpha,blxAlphaBetaCrossoverBeta,blxAlphaBetaCrossoverAlpha,laplaceCrossoverScale,fuzzyRecombinationCrossoverAlpha,pcxCrossoverZeta,pcxCrossoverEta,undcCrossoverZeta,undcCrossoverEta,mutation,mutationProbabilityFactor,mutationRepairStrategy,uniformMutationPerturbation,polynomialMutationDistributionIndex,linkedPolynomialMutationDistributionIndex,nonUniformMutationPerturbation,levyFlightMutationBeta,levyFlightMutationStepSize,powerLawMutationDelta,selection,selectionTournamentSize,boltzmannTemperature
externalArchive|30.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.787404|round|nan|nan|0.088215|0.760656|nan|nan|nan|nan|nan|nan|powerLaw|1.627032|bounds|nan|nan|nan|nan|nan|nan|5.81694|ranking|nan|nan,1,1,0.1785056968261427,-0.5847976774221982,35,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,30.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.7874039887486776,round,,,0.0882153573257889,0.7606555147624913,,,,,,,powerLaw,1.6270323961389654,bounds,,,,,,,5.816939625807248,ranking,,
externalArchive|38.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.860836|bounds|nan|nan|0.086901|0.797675|nan|nan|nan|nan|nan|nan|powerLaw|1.613574|bounds|nan|nan|nan|nan|nan|nan|6.082887|stochasticUniversalSampling|nan|nan,1,1,0.1785293280304971,-0.5848115363323773,36,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,38.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.8608356972579787,bounds,,,0.0869012730130559,0.7976754161074743,,,,,,,powerLaw,1.6135743347523182,bounds,,,,,,,6.082887322618545,stochasticUniversalSampling,,
externalArchive|20.0|unboundedArchive|default|10|crossoverAndMutationVariation|BLX-alpha-beta|0.885844|round|nan|nan|0.726734|0.884435|nan|nan|nan|nan|nan|nan|levyFlight|1.566133|bounds|nan|nan|nan|nan|1.136251|0.796154|nan|boltzmann|nan|18.507021,1,1,0.178530361419374,-0.5847259279084477,37,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,20.0,unboundedArchive,default,10,crossoverAndMutationVariation,BLX-alpha-beta,0.8858443544012932,round,,,0.7267342446409125,0.8844349232760076,,,,,,,levyFlight,1.5661334924483812,bounds,,,,,1.1362512862523353,0.7961536709027892,,boltzmann,,18.50702091675212
externalArchive|58.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha-beta|0.998115|round|nan|nan|0.081839|0.683516|nan|nan|nan|nan|nan|nan|powerLaw|1.916475|bounds|nan|nan|nan|nan|nan|nan|5.880798|tournament|4.0|nan,1,1,0.1785317021129916,-0.5847153167936702,38,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,58.0,unboundedArchive,cauchy,20,crossoverAndMutationVariation,BLX-alpha-beta,0.9981154130889208,round,,,0.0818385953262252,0.68351604546057,,,,,,,powerLaw,1.9164750435407707,bounds,,,,,,,5.880798121049748,tournament,4.0,
externalArchive|28.0|unboundedArchive|latinHypercubeSampling|1|crossoverAndMutationVariation|BLX-alpha|0.96139|bounds|nan|0.927205|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.65401|bounds|nan|nan|nan|nan|1.672403|0.891223|nan|boltzmann|nan|62.083081,1,1,0.1785529729592277,-0.5846837734043228,39,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,28.0,unboundedArchive,latinHypercubeSampling,1,crossoverAndMutationVariation,BLX-alpha,0.9613903287893318,bounds,,0.9272049272458918,,,,,,,,,levyFlight,1.6540095205651884,bounds,,,,,1.6724033287688471,0.8912226724921816,,boltzmann,,62.0830814828254
externalArchive|19.0|unboundedArchive|default|20|crossoverAndMutationVariation|BLX-alpha-beta|0.977377|bounds|nan|nan|0.758224|0.918372|nan|nan|nan|nan|nan|nan|levyFlight|0.998728|bounds|nan|nan|nan|nan|1.108586|0.415668|nan|ranking|nan|nan,1,1,0.1785529952517797,-0.5846534435992744,40,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,19.0,unboundedArchive,default,20,crossoverAndMutationVariation,BLX-alpha-beta,0.9773774340955994,bounds,,,0.758223747474195,0.9183724343594858,,,,,,,levyFlight,0.9987284623638883,bounds,,,,,1.1085856376241354,0.4156677407466519,,ranking,,
externalArchive|46.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha-beta|0.78219|random|nan|nan|0.761313|0.914822|nan|nan|nan|nan|nan|nan|levyFlight|1.489487|bounds|nan|nan|nan|nan|1.570362|0.824379|nan|boltzmann|nan|11.654781,1,1,0.1785686175112956,-0.5847861459557689,41,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,46.0,unboundedArchive,cauchy,20,crossoverAndMutationVariation,BLX-alpha-beta,0.7821902495942469,random,,,0.7613126816349148,0.9148222842738756,,,,,,,levyFlight,1.489486811497224,bounds,,,,,1.5703619797304786,0.824378863311209,,boltzmann,,11.654781158112264
externalArchive|34.0|unboundedArchive|oppositionBased|20|crossoverAndMutationVariation|BLX-alpha-beta|0.864241|round|nan|nan|0.635219|0.978743|nan|nan|nan|nan|nan|nan|levyFlight|1.556458|bounds|nan|nan|nan|nan|1.035203|0.745589|nan|ranking|nan|nan,1,1,0.1785720122846708,-0.5849153843011426,42,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,34.0,unboundedArchive,oppositionBased,20,crossoverAndMutationVariation,BLX-alpha-beta,0.8642411568774386,round,,,0.6352189077097866,0.9787432663469194,,,,,,,levyFlight,1.5564582918482857,bounds,,,,,1.0352032297584015,0.7455889745740591,,ranking,,
externalArchive|26.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.78042|round|nan|nan|0.162762|0.759985|nan|nan|nan|nan|nan|nan|powerLaw|1.631904|bounds|nan|nan|nan|nan|nan|nan|5.978028|boltzmann|nan|42.060307,1,1,0.1785722095204433,-0.5849126562396693,43,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,26.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.7804202955105243,round,,,0.1627624763077593,0.7599854125317708,,,,,,,powerLaw,1.6319040977539985,bounds,,,,,,,5.978028373415691,boltzmann,,42.06030654234439
externalArchive|41.0|unboundedArchive|default|10|crossoverAndMutationVariation|BLX-alpha-beta|0.993092|random|nan|nan|0.762751|0.987493|nan|nan|nan|nan|nan|nan|levyFlight|1.127068|bounds|nan|nan|nan|nan|1.62741|0.642825|nan|tournament|4.0|nan,1,1,0.1785794726587088,-0.5848044936095831,44,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,41.0,unboundedArchive,default,10,crossoverAndMutationVariation,BLX-alpha-beta,0.9930915921562744,random,,,0.762750580467951,0.98749278085466,,,,,,,levyFlight,1.1270680913020552,bounds,,,,,1.6274095814690364,0.6428247831876707,,tournament,4.0,
externalArchive|38.0|unboundedArchive|cauchy|50|crossoverAndMutationVariation|BLX-alpha|0.9886|bounds|nan|0.677958|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.638734|bounds|nan|nan|nan|nan|1.082131|0.874423|nan|tournament|3.0|nan,1,1,0.1785927390118636,-0.5845972996929696,45,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,38.0,unboundedArchive,cauchy,50,crossoverAndMutationVariation,BLX-alpha,0.988600292510119,bounds,,0.6779582925433114,,,,,,,,,levyFlight,1.63873407605004,bounds,,,,,1.082131331571943,0.8744226433349469,,tournament,3.0,
externalArchive|33.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha|0.658286|bounds|nan|0.601684|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.552526|bounds|nan|nan|nan|nan|1.326001|0.767016|nan|random|nan|nan,1,1,0.1786139324406243,-0.5845256509695563,46,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,33.0,unboundedArchive,cauchy,20,crossoverAndMutationVariation,BLX-alpha,0.6582858431954883,bounds,,0.6016837390864296,,,,,,,,,levyFlight,1.5525263023788505,bounds,,,,,1.3260010698624634,0.7670162291266484,,random,,
externalArchive|15.0|unboundedArchive|default|5|crossoverAndMutationVariation|BLX-alpha-beta|0.907527|round|nan|nan|0.445518|0.855821|nan|nan|nan|nan|nan|nan|levyFlight|1.558471|bounds|nan|nan|nan|nan|1.1361|0.796581|nan|boltzmann|nan|16.920303,1,1,0.1786166724336693,-0.5847298597381502,47,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,15.0,unboundedArchive,default,5,crossoverAndMutationVariation,BLX-alpha-beta,0.9075266942393956,round,,,0.4455175544909948,0.8558210378194403,,,,,,,levyFlight,1.558471126080183,bounds,,,,,1.136100074173261,0.7965808402618587,,boltzmann,,16.920303088359397
externalArchive|46.0|unboundedArchive|scatterSearch|20|crossoverAndMutationVariation|BLX-alpha-beta|0.875429|bounds|nan|nan|0.925084|0.911888|nan|nan|nan|nan|nan|nan|levyFlight|1.745955|bounds|nan|nan|nan|nan|1.369309|0.79495|nan|tournament|3.0|nan,1,1,0.1786168120386021,-0.584738952935152,48,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,46.0,unboundedArchive,scatterSearch,20,crossoverAndMutationVariation,BLX-alpha-beta,0.8754293216971097,bounds,,,0.9250837389340004,0.9118877535970892,,,,,,,levyFlight,1.745954780182767,bounds,,,,,1.3693091346148374,0.79495008123694,,tournament,3.0,
externalArchive|21.0|unboundedArchive|sobol|50|crossoverAndMutationVariation|BLX-alpha-beta|0.978323|bounds|nan|nan|0.762401|0.918007|nan|nan|nan|nan|nan|nan|powerLaw|0.998728|bounds|nan|nan|nan|nan|nan|nan|6.080034|ranking|nan|nan,1,1,0.1786197725395238,-0.5846929028457638,49,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,21.0,unboundedArchive,sobol,50,crossoverAndMutationVariation,BLX-alpha-beta,0.97832341593287,bounds,,,0.762401494510005,0.9180073628368526,,,,,,,powerLaw,0.9987284623638883,bounds,,,,,,,6.08003374506686,ranking,,
externalArchive|33.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha|0.767566|bounds|nan|0.971482|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.877343|bounds|nan|nan|nan|nan|1.326001|0.767423|nan|random|nan|nan,1,1,0.1786219910189883,-0.5847292263196655,50,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,33.0,unboundedArchive,cauchy,20,crossoverAndMutationVariation,BLX-alpha,0.767565738644019,bounds,,0.971482126845278,,,,,,,,,levyFlight,1.877343145725661,bounds,,,,,1.3260010698624634,0.7674231588810112,,random,,
externalArchive|19.0|unboundedArchive|sobol|20|crossoverAndMutationVariation|BLX-alpha-beta|0.97806|bounds|nan|nan|0.758191|0.918393|nan|nan|nan|nan|nan|nan|powerLaw|0.998744|bounds|nan|nan|nan|nan|nan|nan|6.119255|boltzmann|nan|7.831207,1,1,0.1786314114508981,-0.584847968439912,51,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,19.0,unboundedArchive,sobol,20,crossoverAndMutationVariation,BLX-alpha-beta,0.9780597127039736,bounds,,,0.7581911705730854,0.9183925199112204,,,,,,,powerLaw,0.9987444075469122,bounds,,,,,,,6.119255189400116,boltzmann,,7.831207027074707
externalArchive|38.0|unboundedArchive|cauchy|50|crossoverAndMutationVariation|BLX-alpha|0.9886|bounds|nan|0.677958|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.574579|bounds|nan|nan|nan|nan|1.082131|0.874425|nan|tournament|3.0|nan,1,1,0.1786353929720852,-0.5847367281156504,52,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,38.0,unboundedArchive,cauchy,50,crossoverAndMutationVariation,BLX-alpha,0.988600292510119,bounds,,0.677958276739064,,,,,,,,,levyFlight,1.574579404335922,bounds,,,,,1.082131331571943,0.8744252020417934,,tournament,3.0,
externalArchive|35.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.85495|bounds|nan|nan|0.065078|0.672688|nan|nan|nan|nan|nan|nan|powerLaw|1.780283|bounds|nan|nan|nan|nan|nan|nan|6.066824|ranking|nan|nan,1,1,0.1786384939548042,-0.5849361306889865,53,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,35.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.8549499815220597,bounds,,,0.0650781222809479,0.6726882669843256,,,,,,,powerLaw,1.7802828747025408,bounds,,,,,,,6.066823584132882,ranking,,
externalArchive|20.0|unboundedArchive|scatterSearch|10|crossoverAndMutationVariation|BLX-alpha|0.859707|bounds|nan|0.925627|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.783361|bounds|nan|nan|nan|nan|1.102677|0.885881|nan|boltzmann|nan|35.677369,1,1,0.1786426169949433,-0.5850186989441006,54,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,20.0,unboundedArchive,scatterSearch,10,crossoverAndMutationVariation,BLX-alpha,0.8597071383609722,bounds,,0.9256266980745518,,,,,,,,,levyFlight,1.7833607173352255,bounds,,,,,1.1026771440062493,0.885881139669223,,boltzmann,,35.67736946672512
externalArchive|38.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha-beta|0.895376|round|nan|nan|0.615654|0.982045|nan|nan|nan|nan|nan|nan|levyFlight|1.426677|bounds|nan|nan|nan|nan|1.421913|0.892322|nan|ranking|nan|nan,1,1,0.1786447978591499,-0.5849498749389215,55,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,38.0,unboundedArchive,cauchy,20,crossoverAndMutationVariation,BLX-alpha-beta,0.8953757829530569,round,,,0.6156543981597657,0.9820448248950274,,,,,,,levyFlight,1.426677060022558,bounds,,,,,1.4219130957772412,0.8923215827652724,,ranking,,
externalArchive|28.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.940867|random|nan|nan|0.475924|0.93925|nan|nan|nan|nan|nan|nan|powerLaw|1.306076|bounds|nan|nan|nan|nan|nan|nan|6.902347|boltzmann|nan|33.444161,1,1,0.1786577294342405,-0.5850804216720814,56,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,28.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha-beta,0.9408670797817716,random,,,0.4759242564603822,0.9392495827000964,,,,,,,powerLaw,1.3060757740143172,bounds,,,,,,,6.902346880841752,boltzmann,,33.444161178715966
externalArchive|31.0|unboundedArchive|sobol|20|crossoverAndMutationVariation|BLX-alpha-beta|0.978712|bounds|nan|nan|0.753561|0.918393|nan|nan|nan|nan|nan|nan|powerLaw|0.998743|bounds|nan|nan|nan|nan|nan|nan|6.129837|boltzmann|nan|18.350474,1,1,0.1786685309135458,-0.5849123438395704,57,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,31.0,unboundedArchive,sobol,20,crossoverAndMutationVariation,BLX-alpha-beta,0.978711577854328,bounds,,,0.7535607172359995,0.9183925199112204,,,,,,,powerLaw,0.9987427109004582,bounds,,,,,,,6.129836972908948,boltzmann,,18.350474198501196
externalArchive|34.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.857704|bounds|nan|nan|0.840106|0.969083|nan|nan|nan|nan|nan|nan|levyFlight|1.626971|bounds|nan|nan|nan|nan|1.212428|0.700865|nan|ranking|nan|nan,1,1,0.1786748907708809,-0.5850752159105527,58,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,34.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha-beta,0.8577043109054308,bounds,,,0.8401062905037043,0.9690831043234084,,,,,,,levyFlight,1.6269711629343735,bounds,,,,,1.2124279727062686,0.7008649296996227,,ranking,,
externalArchive|19.0|unboundedArchive|scatterSearch|20|crossoverAndMutationVariation|BLX-alpha|0.810452|bounds|nan|0.700018|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.540724|bounds|nan|nan|nan|nan|1.040151|0.627429|nan|random|nan|nan,1,1,0.1786806174112402,-0.5846533383834375,59,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,19.0,unboundedArchive,scatterSearch,20,crossoverAndMutationVariation,BLX-alpha,0.8104517792063413,bounds,,0.7000182052721868,,,,,,,,,levyFlight,1.5407244203290174,bounds,,,,,1.0401512544301603,0.6274288680755165,,random,,
externalArchive|41.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha|0.981626|bounds|nan|0.88759|nan|nan|nan|nan|nan|nan|nan|nan|powerLaw|1.301297|bounds|nan|nan|nan|nan|nan|nan|5.834329|ranking|nan|nan,1,1,0.1786935716447187,-0.5848510169710567,60,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,41.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha,0.9816257006974788,bounds,,0.8875898400738551,,,,,,,,,powerLaw,1.301296598737404,bounds,,,,,,,5.834329220480508,ranking,,
externalArchive|58.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha-beta|0.992901|round|nan|nan|0.119101|0.670319|nan|nan|nan|nan|nan|nan|powerLaw|1.914076|bounds|nan|nan|nan|nan|nan|nan|5.803737|tournament|4.0|nan,1,1,0.1786943352361857,-0.5847671607368786,61,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,58.0,unboundedArchive,cauchy,20,crossoverAndMutationVariation,BLX-alpha-beta,0.9929011098869924,round,,,0.1191007028037877,0.6703187859519151,,,,,,,powerLaw,1.91407599976521,bounds,,,,,,,5.8037372334527,tournament,4.0,
externalArchive|32.0|unboundedArchive|oppositionBased|10|crossoverAndMutationVariation|BLX-alpha-beta|0.857577|round|nan|nan|0.854846|0.959843|nan|nan|nan|nan|nan|nan|levyFlight|1.54152|bounds|nan|nan|nan|nan|1.044652|0.86471|nan|ranking|nan|nan,1,1,0.1786943796697153,-0.58499045647909,62,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,32.0,unboundedArchive,oppositionBased,10,crossoverAndMutationVariation,BLX-alpha-beta,0.8575767628706795,round,,,0.854846188069179,0.9598425094302152,,,,,,,levyFlight,1.5415203083191331,bounds,,,,,1.0446518578612491,0.8647097754542319,,ranking,,
externalArchive|33.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha|0.656089|bounds|nan|0.94825|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.746531|bounds|nan|nan|nan|nan|1.294775|0.768012|nan|random|nan|nan,1,1,0.1787030304234176,-0.5847608790645389,63,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,33.0,unboundedArchive,cauchy,20,crossoverAndMutationVariation,BLX-alpha,0.6560888085363513,bounds,,0.9482502398670704,,,,,,,,,levyFlight,1.746531417855297,bounds,,,,,1.2947751785925226,0.7680124791225539,,random,,
externalArchive|25.0|unboundedArchive|oppositionBased|20|crossoverAndMutationVariation|BLX-alpha-beta|0.910593|bounds|nan|nan|0.641493|0.910956|nan|nan|nan|nan|nan|nan|levyFlight|1.611055|bounds|nan|nan|nan|nan|1.039942|0.960092|nan|boltzmann|nan|98.065557,1,1,0.1787099863257309,-0.5850043593946621,64,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,25.0,unboundedArchive,oppositionBased,20,crossoverAndMutationVariation,BLX-alpha-beta,0.9105925305098438,bounds,,,0.6414931601510209,0.9109559512570328,,,,,,,levyFlight,1.6110551386439764,bounds,,,,,1.0399417522842875,0.960092316648963,,boltzmann,,98.06555667499858
externalArchive|37.0|unboundedArchive|latinHypercubeSampling|10|crossoverAndMutationVariation|BLX-alpha|0.872317|bounds|nan|0.496468|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.58424|bounds|nan|nan|nan|nan|1.468313|0.920779|nan|boltzmann|nan|19.554229,1,1,0.1787193402605396,-0.5844580673565042,65,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,37.0,unboundedArchive,latinHypercubeSampling,10,crossoverAndMutationVariation,BLX-alpha,0.8723171190399639,bounds,,0.4964678625028785,,,,,,,,,levyFlight,1.5842397628777338,bounds,,,,,1.468313343418515,0.9207793296156408,,boltzmann,,19.55422900491262
externalArchive|39.0|unboundedArchive|oppositionBased|50|crossoverAndMutationVariation|BLX-alpha|0.9886|bounds|nan|0.684889|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.638734|bounds|nan|nan|nan|nan|1.08267|0.874957|nan|tournament|3.0|nan,1,1,0.1787199691462139,-0.5848618325351272,66,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,39.0,unboundedArchive,oppositionBased,50,crossoverAndMutationVariation,BLX-alpha,0.988600292510119,bounds,,0.6848885183929464,,,,,,,,,levyFlight,1.63873407605004,bounds,,,,,1.0826700769481017,0.8749566835087872,,tournament,3.0,
externalArchive|34.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha-beta|0.801234|bounds|nan|nan|0.622928|0.984146|nan|nan|nan|nan|nan|nan|levyFlight|1.621484|bounds|nan|nan|nan|nan|1.071968|0.811308|nan|ranking|nan|nan,1,1,0.178728804222441,-0.5850782336361855,67,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,34.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha-beta,0.8012338361911968,bounds,,,0.6229282664334386,0.9841457233345738,,,,,,,levyFlight,1.6214843233494007,bounds,,,,,1.0719683389397985,0.8113075154140015,,ranking,,
externalArchive|37.0|unboundedArchive|cauchy|10|crossoverAndMutationVariation|BLX-alpha|0.87229|bounds|nan|0.567969|nan|nan|nan|nan|nan|nan|nan|nan|levyFlight|1.913802|bounds|nan|nan|nan|nan|1.468383|0.920695|nan|boltzmann|nan|21.553679,1,1,0.1787362493236287,-0.5846029417135504,68,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,37.0,unboundedArchive,cauchy,10,crossoverAndMutationVariation,BLX-alpha,0.8722898514514973,bounds,,0.5679690831073685,,,,,,,,,levyFlight,1.9138019997583944,bounds,,,,,1.4683833771168635,0.920695492680456,,boltzmann,,21.55367930893175
externalArchive|16.0|unboundedArchive|cauchy|5|crossoverAndMutationVariation|BLX-alpha-beta|0.898864|random|nan|nan|0.445267|0.833555|nan|nan|nan|nan|nan|nan|powerLaw|0.929754|bounds|nan|nan|nan|nan|nan|nan|8.392248|stochasticUniversalSampling|nan|nan,1,1,0.1787380412389755,-0.5847434142000069,69,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,16.0,unboundedArchive,cauchy,5,crossoverAndMutationVariation,BLX-alpha-beta,0.8988636507352755,random,,,0.4452665962847868,0.83355530493,,,,,,,powerLaw,0.929753508153307,bounds,,,,,,,8.392248113938898,stochasticUniversalSampling,,
externalArchive|28.0|unboundedArchive|latinHypercubeSampling|1|crossoverAndMutationVariation|BLX-alpha-beta|0.963818|bounds|nan|nan|0.77344|0.776816|nan|nan|nan|nan|nan|nan|levyFlight|1.65401|bounds|nan|nan|nan|nan|1.625118|0.891223|nan|boltzmann|nan|62.251664,1,1,0.1787467264116388,-0.5850320355289961,70,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,28.0,unboundedArchive,latinHypercubeSampling,1,crossoverAndMutationVariation,BLX-alpha-beta,0.9638181900668048,bounds,,,0.7734396744012347,0.7768158702002423,,,,,,,levyFlight,1.6540095205651884,bounds,,,,,1.6251184581733635,0.8912226724921816,,boltzmann,,62.25166351390499
externalArchive|58.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha-beta|0.976|round|nan|nan|0.070413|0.675851|nan|nan|nan|nan|nan|nan|powerLaw|1.914156|bounds|nan|nan|nan|nan|nan|nan|5.804229|tournament|5.0|nan,1,1,0.1787513279812911,-0.5847695656237643,71,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,58.0,unboundedArchive,cauchy,20,crossoverAndMutationVariation,BLX-alpha-beta,0.9760001248547776,round,,,0.0704132200699969,0.6758508506356917,,,,,,,powerLaw,1.9141555195861817,bounds,,,,,,,5.804229139046043,tournament,5.0,
externalArchive|15.0|unboundedArchive|default|10|crossoverAndMutationVariation|BLX-alpha-beta|0.885844|round|nan|nan|0.723595|0.88409|nan|nan|nan|nan|nan|nan|levyFlight|1.558531|bounds|nan|nan|nan|nan|1.135671|0.796154|nan|boltzmann|nan|74.195422,1,1,0.1787570080006429,-0.584909957369233,72,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,15.0,unboundedArchive,default,10,crossoverAndMutationVariation,BLX-alpha-beta,0.88584436205706,round,,,0.7235947433539547,0.8840897016178779,,,,,,,levyFlight,1.5585308854083324,bounds,,,,,1.1356711872097165,0.7961536709027892,,boltzmann,,74.19542193628301
externalArchive|47.0|unboundedArchive|default|5|crossoverAndMutationVariation|BLX-alpha-beta|0.830391|round|nan|nan|0.638125|0.934158|nan|nan|nan|nan|nan|nan|levyFlight|1.659635|bounds|nan|nan|nan|nan|1.480639|0.969086|nan|stochasticUniversalSampling|nan|nan,1,1,0.1787669545071638,-0.5849430758926112,73,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,47.0,unboundedArchive,default,5,crossoverAndMutationVariation,BLX-alpha-beta,0.8303907446234315,round,,,0.6381254508661568,0.9341583224250216,,,,,,,levyFlight,1.6596350376380269,bounds,,,,,1.4806389073743391,0.9690859897502642,,stochasticUniversalSampling,,
externalArchive|38.0|unboundedArchive|cauchy|20|crossoverAndMutationVariation|BLX-alpha-beta|0.90584|round|nan|nan|0.591038|0.981695|nan|nan|nan|nan|nan|nan|powerLaw|1.422144|bounds|nan|nan|nan|nan|nan|nan|7.171413|random|nan|nan,1,1,0.1787694124451437,-0.5850422924980565,74,0.4219409282700422,3.3333333333333335,RWA3D,referenceFronts,1000,False,False,externalArchive,38.0,unboundedArchive,cauchy,20,crossoverAndMutationVariation,BLX-alpha-beta,0.9058395119703964,round,,,0.5910383534308506,0.9816946614618904,,,,,,,powerLaw,1.422143518289961,bounds,,,,,,,7.171413183477575,random,,
